feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
LjRoot258	Genotype	nsp2	-1.7149920573063	0.412045594348875	20	7	0.000834369933671766	0.0121203211417583
LjRoot89	Genotype	nsp1	-2.11759305064373	0.545752671070321	20	19	0.0014800184676251	0.0204242548532264
G21_LjRoot111	Genotype	symrk	1.61704939321826	0.422409274893469	20	20	0.00164573717886788	0.0214359521562937
G20_LjRoot162	Genotype	nsp2	1.15558669125784	0.303319739858212	20	20	0.00170866285303791	0.0214359521562937
LjRoot149	Genotype	ccamk	1.43642590706011	0.395302829013792	20	20	0.00245018436257111	0.027050035362785
G32_LjRoot291	Genotype	nsp1	0.993433206586513	0.272845580555222	20	20	0.00241392336738956	0.027050035362785
LjRoot10	Genotype	nsp1	-1.88221077472357	0.51594373835183	20	19	0.00237912554075634	0.027050035362785
G20_LjRoot162	Genotype	nsp1	1.07744616061617	0.303319739858212	20	20	0.00289625264001988	0.0292248640749056
LjRoot183	Genotype	symrk	1.51968366129709	0.433310775845779	20	20	0.00317661566031582	0.0292248640749056
G29_LjRoot226	Genotype	ccamk	1.00566867955028	0.284037330435549	20	20	0.00296574852971099	0.0292248640749056
LjRoot277	Genotype	ccamk	-1.91346215931892	0.543335864800915	20	16	0.00308319140143743	0.0292248640749056
LjRoot258	Genotype	symrk	-1.46664102140985	0.412045594348875	20	7	0.0028535843210097	0.0292248640749056
LjRoot149	Genotype	nsp1	1.32231850028353	0.395302829013792	20	20	0.00442984961486552	0.0383448467557258
G8_LjRoot126	Genotype	symrk	-1.31816600181655	0.394267707062878	20	20	0.00444577933399719	0.0383448467557258
G2_LjRoot102	Genotype	nsp2	1.1351046307001	0.358954880514245	20	20	0.00644289292621293	0.05388601356469
LjRoot82	Genotype	ccamk	1.43704850422003	0.458646700559113	20	20	0.00683674348921875	0.0554982706771875
G11_LjRoot25	Genotype	nsp1	1.55144472605844	0.497573816369331	20	20	0.00705273709663361	0.0556158696763107
LjRoot248	Genotype	ccamk	-1.6253942701521	0.52865235070105	20	18	0.00770676253651065	0.059067566588626
G15_LjRoot29	Genotype	ccamk	-2.83989260156925	0.927669315557572	20	12	0.00791847812963464	0.059067566588626
G3_LjRoot129	Genotype	nsp1	0.862322429039796	0.293420968519594	20	20	0.0101608756466384	0.0642682977782392
LjRoot82	Genotype	nsp1	1.34589978174561	0.458646700559113	20	20	0.0102511604505633	0.0642682977782392
G4_LjRoot26	Genotype	nsp2	1.32584092952251	0.448576236624063	20	20	0.00981971046326692	0.0642682977782392
G6_LjRoot130	Genotype	ccamk	0.875793185270506	0.295101529091062	20	20	0.00958098506354826	0.0642682977782392
G17_LjRoot232	Genotype	nsp2	2.09475059253759	0.700511184082064	20	18	0.00915137073536962	0.0642682977782392
LjRoot227	Genotype	ccamk	-1.61520874275418	0.554507853125236	20	20	0.0107113829630399	0.0642682977782392
G7_LjRoot117	Genotype	nsp1	2.15587647291344	0.738822599643339	20	20	0.0106006608206833	0.0642682977782392
G27_LjRoot78	Genotype	ccamk	-3.05537950833673	1.04771832961335	20	15	0.0106387453116033	0.0642682977782392
G24_LjRoot12	Genotype	nsp2	-2.93739819481964	1.00037334528648	20	14	0.0102137584623926	0.0642682977782392
G20_LjRoot162	Genotype	ccamk	0.87069490051154	0.303319739858212	20	20	0.0116707856490403	0.0685348263645771
LjRoot183	Genotype	nsp1	1.22886799841307	0.433310775845779	20	20	0.012515945601337	0.0719666872076879
G9_LjRoot131	Genotype	ccamk	1.93316481672415	0.695435613360735	20	8	0.0140195732404425	0.0789673921298396
G35_LjRoot145	Genotype	ccamk	2.10152570324343	0.760696264420089	20	16	0.0145124860352148	0.0795066986185378
LjRoot277	Genotype	nsp1	-1.49772987503852	0.543335864800915	20	16	0.0146914551795124	0.0795066986185378
G2_LjRoot102	Genotype	nsp1	0.982712317663672	0.358954880514245	20	20	0.0152588679427911	0.0809893760040452
G33_LjRoot104	Genotype	ccamk	1.49790398834867	0.5560327430285	20	17	0.0166608564475254	0.0867621958399436
LjRoot3	Genotype	nsp2	-1.24112800901971	0.463139885297222	20	20	0.0171382355989471	0.0875954263946183
LjRoot296	Genotype	nsp1	2.00607253329772	0.762277136891705	20	17	0.0188690172217264	0.0946881591490272
LjRoot295	Genotype	ccamk	1.87358588745199	0.741411128268785	20	18	0.0232300451725273	0.114490936921742
G7_LjRoot117	Genotype	ccamk	1.84554775885204	0.738822599643339	20	20	0.0246047667199993	0.117542032471281
G36_LjRoot142	Genotype	ccamk	-1.87971899848589	0.753097829720131	20	17	0.0247008618961388	0.117542032471281
G4_LjRoot26	Genotype	ccamk	1.11208764525237	0.448576236624063	20	20	0.0255343366670591	0.119448761357768
LjRoot219	Genotype	symrk	-0.928627841425913	0.38018643515221	20	20	0.0274393976302753	0.126221229099266
G2_LjRoot102	Genotype	symrk	0.861804146479346	0.358954880514245	20	20	0.0297742320009158	0.134716197250045
LjRoot28	Genotype	ccamk	0.782206588923005	0.330976919505419	20	3	0.0320367387664711	0.142615159670097
G8_LjRoot126	Genotype	nsp2	-0.914636887416591	0.394267707062878	20	20	0.0348601508698773	0.148021563693633
G16_LjRoot125	Genotype	ccamk	1.28525748588313	0.551643066348538	20	20	0.0341886468580265	0.148021563693633
LjRoot288	Genotype	symrk	1.34245785315422	0.577270011514524	20	4	0.0344777797055386	0.148021563693633
G21_LjRoot111	Genotype	nsp1	0.971495234356275	0.422409274893469	20	20	0.0362319387576662	0.151515380259331
G21_LjRoot111	Genotype	nsp2	0.963593974327001	0.422409274893469	20	20	0.037564255745659	0.154742307250774
G33_LjRoot104	Genotype	nsp2	1.26047000429822	0.5560327430285	20	17	0.0386126291345449	0.156721847663741
LjRoot1	Genotype	ccamk	-0.994633987157834	0.440973847244569	20	19	0.0394656496661305	0.15741497660194
G24_LjRoot12	Genotype	nsp1	-2.25036915103495	1.00037334528648	20	14	0.0399240882686079	0.15741497660194
G27_LjRoot78	Genotype	nsp1	-2.31343107693139	1.04771832961335	20	15	0.0432246887174801	0.164623510666605
LjRoot295	Genotype	symrk	1.63520171640338	0.741411128268785	20	18	0.043434886652192	0.164623510666605
LjRoot295	Genotype	nsp2	1.63424793344327	0.741411128268785	20	18	0.0435417256473268	0.164623510666605
G17_LjRoot232	Genotype	ccamk	1.51545931845169	0.700511184082064	20	18	0.0470664963718133	0.175545310792169
G4_LjRoot26	Genotype	symrk	0.951523184493947	0.448576236624063	20	20	0.0509767257724657	0.187594350842674
LjRoot1	Genotype	nsp2	-0.922914258975801	0.440973847244569	20	19	0.0537683523325126	0.195264016365441
G11_LjRoot25	Genotype	symrk	1.03096041882905	0.497573816369331	20	20	0.0559216275890318	0.195371762209782
LjRoot122	Genotype	ccamk	1.93721762253452	0.930792930481273	20	20	0.0549570675105416	0.195371762209782
LjRoot237	Genotype	nsp1	0.720258811492212	0.346571606400255	20	20	0.0552688145993064	0.195371762209782
G27_LjRoot78	Genotype	nsp2	-2.14898194018548	1.04771832961335	20	15	0.0581475297832201	0.200608977752109
G4_LjRoot26	Genotype	nsp1	0.909862711543951	0.448576236624063	20	20	0.0606687603068312	0.206723183267721
LjRoot289	Genotype	ccamk	-1.48469196275529	0.739891864820115	20	20	0.0631638473407188	0.212600266659005
G8_LjRoot126	Genotype	ccamk	-0.768434261436911	0.394267707062878	20	20	0.0702476505342797	0.217846646600688
G17_LjRoot232	Genotype	nsp1	1.3670578031372	0.700511184082064	20	18	0.0699261857835571	0.217846646600688
LjRoot243	Genotype	nsp1	0.816699779960631	0.417173947180526	20	20	0.0691364500606738	0.217846646600688
G29_LjRoot226	Genotype	nsp1	0.555461125610162	0.284037330435549	20	20	0.0694043518294531	0.217846646600688
G5_LjRoot105	Genotype	ccamk	0.615000466212703	0.311149504328302	20	3	0.0667781119008549	0.217846646600688
LjRoot248	Genotype	nsp1	-1.0427106532302	0.52865235070105	20	18	0.0672909765803694	0.217846646600688
LjRoot261	Genotype	nsp1	1.38493045426365	0.701559338286523	20	7	0.0670828137302741	0.217846646600688
LjRoot221	Genotype	nsp2	0.539341796816048	0.278250282839681	20	20	0.071637508780475	0.219688360260123
G32_LjRoot291	Genotype	nsp2	0.52166468161937	0.272845580555222	20	20	0.0751780112538871	0.221389466410481
LjRoot289	Genotype	nsp2	-1.4134289908	0.739891864820115	20	20	0.0754007602992217	0.221389466410481
LjRoot18	Genotype	ccamk	-1.49721453456247	0.782007094359601	20	20	0.0748171561222653	0.221389466410481
LjRoot89	Genotype	ccamk	1.04948081501177	0.545752671070321	20	19	0.073676108918995	0.221389466410481
LjRoot18	Genotype	nsp2	1.4736279839182	0.782007094359601	20	20	0.0790371422013176	0.227231783828788
LjRoot10	Genotype	nsp2	-0.972536615031551	0.51594373835183	20	19	0.0789584979640032	0.227231783828788
G8_LjRoot126	Genotype	nsp1	-0.724422990318357	0.394267707062878	20	20	0.0860432250045037	0.240550575785067
LjRoot89	Genotype	nsp2	0.998855912332797	0.545752671070321	20	19	0.087156005719227	0.240550575785067
LjRoot244	Genotype	ccamk	-2.78113491966415	1.51898815446646	20	6	0.0870500881682001	0.240550575785067
LjRoot244	Genotype	nsp1	-2.78113491966415	1.51898815446646	20	6	0.0870500881682001	0.240550575785067
G34_LjRoot233	Genotype	nsp1	-1.69736855834329	0.941974749493832	20	10	0.0916864880159713	0.250549214776318
G1_LjRoot134	Genotype	symrk	-0.620553415145948	0.347343089996057	20	20	0.0942298187176207	0.254842133473968
G34_LjRoot233	Genotype	nsp2	-1.67801339824672	0.941974749493832	20	10	0.0951041295210824	0.254842133473968
LjRoot196	Genotype	nsp2	-1.20622614358415	0.679224368029409	20	20	0.0960362313804093	0.254865383278779
G17_LjRoot232	Genotype	symrk	1.23637679543368	0.700511184082064	20	18	0.0979146554105534	0.257375665650598
LjRoot71	Genotype	ccamk	2.46576192271094	1.42135418510325	20	20	0.103270679156166	0.266790070190828
LjRoot289	Genotype	symrk	-1.2824290176409	0.739891864820115	20	20	0.103549450323408	0.266790070190828
LjRoot219	Genotype	nsp2	-0.657203203183345	0.38018643515221	20	20	0.104396114422498	0.266790070190828
LjRoot223	Genotype	ccamk	-2.56201706111899	1.49820815549466	20	20	0.107853805737605	0.268177030482694
G27_LjRoot78	Genotype	symrk	-1.79363370268453	1.04771832961335	20	15	0.10749784884392	0.268177030482694
G24_LjRoot12	Genotype	symrk	-1.71684338457294	1.00037334528648	20	14	0.106698667257717	0.268177030482694
G15_LjRoot29	Genotype	nsp1	-1.56498130399245	0.927669315557572	20	12	0.112281999796374	0.276694928069635
G34_LjRoot233	Genotype	symrk	-1.5603972963841	0.941974749493832	20	10	0.118380571027489	0.28914192569546
G21_LjRoot111	Genotype	ccamk	0.695969357858041	0.422409274893469	20	20	0.120213819250254	0.291043983447983
G33_LjRoot104	Genotype	symrk	0.90316407838048	0.5560327430285	20	17	0.125134302163248	0.300322325191795
G30_LjRoot2	Genotype	symrk	-0.697372287650007	0.430843850164689	20	20	0.126358875369389	0.300646979327168
G6_LjRoot130	Genotype	nsp2	0.475892372693931	0.295101529091062	20	20	0.127659107743066	0.301144561855437
G14_LjRoot22	Genotype	symrk	-1.09534970265772	0.682896374394159	20	19	0.129563000887296	0.303045663092318
G11_LjRoot25	Genotype	nsp2	0.786465998810718	0.497573816369331	20	20	0.134821685530241	0.312695674002911
G6_LjRoot130	Genotype	nsp1	0.456073647647743	0.295101529091062	20	20	0.14306399301363	0.318432758643241
LjRoot10	Genotype	symrk	-0.797686717198881	0.51594373835183	20	19	0.142921458770556	0.318432758643241
G36_LjRoot142	Genotype	nsp1	-1.17268396221204	0.753097829720131	20	17	0.140279969007404	0.318432758643241
G35_LjRoot145	Genotype	symrk	1.17811238488958	0.760696264420089	20	16	0.142284115445741	0.318432758643241
LjRoot244	Genotype	nsp2	-2.36235585530324	1.51898815446646	20	6	0.140737375172784	0.318432758643241
G33_LjRoot104	Genotype	nsp1	0.835447437074492	0.5560327430285	20	17	0.153722681603714	0.339419680981001
LjRoot229	Genotype	nsp2	0.91727150415723	0.636631784802081	20	19	0.170183734898601	0.372783419301698
LjRoot248	Genotype	symrk	-0.758709029302279	0.52865235070105	20	18	0.171759821576277	0.373273313031908
LjRoot3	Genotype	symrk	-0.645524622759869	0.463139885297223	20	20	0.183684861165613	0.393000168075264
LjRoot219	Genotype	ccamk	-0.530399193207338	0.38018643515221	20	20	0.183299441063873	0.393000168075264
LjRoot221	Genotype	ccamk	0.385427263828366	0.278250282839681	20	20	0.186252177749479	0.395427700452739
G15_LjRoot29	Genotype	nsp2	-1.27443830522423	0.927669315557572	20	12	0.189685298499162	0.399642308288311
LjRoot227	Genotype	symrk	-0.755468959877135	0.554507853125236	20	20	0.193175176958314	0.403571016650807
LjRoot257	Genotype	nsp1	-0.685345635687595	0.504593117697503	20	6	0.194474439183179	0.403571016650807
G1_LjRoot134	Genotype	nsp2	-0.464442737901379	0.347343089996057	20	20	0.201105548058592	0.412618215738758
LjRoot152	Genotype	symrk	1.28100053799325	0.959638257917225	20	10	0.201824127263523	0.412618215738758
LjRoot30	Genotype	ccamk	-0.929107093520066	0.700087635352642	20	18	0.204313477076995	0.41463617406802
LjRoot221	Genotype	symrk	0.363651447368591	0.278250282839681	20	20	0.21092108107759	0.424921302024926
LjRoot259	Genotype	ccamk	-0.565018196066016	0.437211390081953	20	20	0.215800070079076	0.431600140158151
LjRoot259	Genotype	symrk	-0.559673324441535	0.437211390081953	20	20	0.219954068732648	0.43649470207644
G1_LjRoot134	Genotype	ccamk	-0.44315951356982	0.347343089996057	20	20	0.22141035612573	0.43649470207644
LjRoot18	Genotype	nsp1	0.991664121731878	0.782007094359601	20	20	0.224091708101735	0.43864759883744
LjRoot296	Genotype	ccamk	0.92676574935549	0.762277136891705	20	17	0.242854854604785	0.472027745569864
LjRoot221	Genotype	nsp1	0.328267274169313	0.278250282839681	20	20	0.256470405559017	0.493621385450396
LjRoot237	Genotype	ccamk	0.407417267347594	0.346571606400255	20	20	0.258091383054497	0.493621385450396
G30_LjRoot2	Genotype	nsp1	-0.505110754933553	0.430843850164689	20	20	0.25933007568952	0.493621385450396
G36_LjRoot142	Genotype	symrk	-0.870302772072188	0.753097829720131	20	17	0.265908798745914	0.502676907218303
LjRoot219	Genotype	nsp1	-0.430956933850493	0.38018643515221	20	20	0.274779879974613	0.508988234046935
LjRoot30	Genotype	symrk	-0.79586004883367	0.700087635352642	20	18	0.273456995097111	0.508988234046935
LjRoot230	Genotype	ccamk	-0.930062651495888	0.820403380039678	20	13	0.274729463594776	0.508988234046935
G1_LjRoot134	Genotype	nsp1	0.389471971939616	0.347343089996057	20	20	0.279795458454868	0.514805471898002
LjRoot71	Genotype	nsp1	1.56670619022656	1.42135418510325	20	20	0.287719432176086	0.514805471898002
LjRoot243	Genotype	nsp2	0.461636683993212	0.417173947180526	20	20	0.285906658404944	0.514805471898002
LjRoot285	Genotype	ccamk	-0.919254900502713	0.838535169566438	20	16	0.290252756232875	0.514805471898002
G35_LjRoot145	Genotype	nsp1	0.832623538404872	0.760696264420089	20	16	0.290977005855393	0.514805471898002
G31_LjRoot101	Genotype	nsp1	-0.428495554840608	0.389792686472977	20	3	0.288972215141919	0.514805471898002
G31_LjRoot101	Genotype	nsp2	-0.428495554840608	0.389792686472977	20	3	0.288972215141919	0.514805471898002
LjRoot223	Genotype	symrk	1.62046841284647	1.49820815549466	20	20	0.296511089600687	0.52125516388401
G5_LjRoot105	Genotype	symrk	0.327327215198074	0.311149504328302	20	3	0.309455529469565	0.540567886921519
LjRoot11	Genotype	nsp1	0.619571379868985	0.592774166342546	20	20	0.312479641361404	0.542417490665078
LjRoot3	Genotype	ccamk	0.477311715654049	0.463139885297223	20	20	0.319060857199066	0.550379978668388
LjRoot196	Genotype	nsp1	0.677134035543799	0.67922436802941	20	20	0.334613405050284	0.566584661312137
LjRoot71	Genotype	symrk	1.41832338174323	1.42135418510325	20	20	0.33416966546291	0.566584661312137
G14_LjRoot22	Genotype	nsp1	-0.680834488413274	0.682896374394159	20	19	0.334586068018838	0.566584661312137
G24_LjRoot12	Genotype	ccamk	-0.977749003836247	1.00037334528648	20	14	0.343879872429796	0.578724663357462
LjRoot82	Genotype	symrk	0.443952357095852	0.458646700559113	20	20	0.348412740591247	0.579288653031231
LjRoot240	Genotype	ccamk	-0.560814626515855	0.578823330914492	20	18	0.347965490230098	0.579288653031231
G12_LjRoot70	Genotype	nsp2	-0.763813484396265	0.793228886774519	20	12	0.350856672732587	0.579858932180802
LjRoot259	Genotype	nsp1	0.41750707360301	0.437211390081953	20	20	0.354749557636642	0.582802844688769
LjRoot229	Genotype	ccamk	0.601321111998992	0.636631784802081	20	19	0.359863060473541	0.587705353199392
G36_LjRoot142	Genotype	nsp2	-0.706409116644629	0.753097829720131	20	17	0.363101115793838	0.589505340935879
LjRoot149	Genotype	nsp2	0.366091879674045	0.395302829013792	20	20	0.369052691736553	0.59566399368005
LjRoot257	Genotype	nsp2	-0.435345635687595	0.504593117697503	20	6	0.401850381459472	0.644829681876827
LjRoot89	Genotype	symrk	0.455959786099108	0.545752671070321	20	19	0.416563114623084	0.664574679976712
G34_LjRoot233	Genotype	ccamk	-0.764788604591814	0.941974749493832	20	10	0.429546115672966	0.681349011067463
LjRoot231	Genotype	symrk	-0.250000000000002	0.312516401249286	20	3	0.436221524647047	0.684074663651051
LjRoot231	Genotype	ccamk	-0.250000000000002	0.312516401249286	20	3	0.436221524647047	0.684074663651051
LjRoot289	Genotype	nsp1	-0.583099573028354	0.739891864820115	20	20	0.44292233245738	0.686778448079983
LjRoot227	Genotype	nsp2	0.437115041890613	0.554507853125235	20	20	0.442805420708969	0.686778448079983
LjRoot30	Genotype	nsp1	-0.537265827203684	0.700087635352642	20	18	0.454739065529388	0.701161911095592
LjRoot261	Genotype	symrk	-0.534645699008254	0.701559338286523	20	7	0.457827449107303	0.702002088631198
LjRoot28	Genotype	symrk	0.249999999999998	0.330976919505419	20	3	0.461741934030792	0.704092672886733
LjRoot152	Genotype	nsp2	-0.720110029439097	0.959638257917225	20	10	0.464624433838104	0.704595295270971
LjRoot17	Genotype	ccamk	0.495180868102191	0.680748007248957	20	20	0.478177437201443	0.717266155802165
G30_LjRoot2	Genotype	nsp2	-0.31523373711685	0.430843850164689	20	20	0.475648946850835	0.717266155802165
LjRoot248	Genotype	nsp2	-0.370297255617433	0.52865235070105	20	18	0.494365462371761	0.737539824943817
G22_LjRoot238	Genotype	symrk	-0.30315455960502	0.436626936800734	20	20	0.498101056746873	0.739117697108263
LjRoot243	Genotype	ccamk	-0.285730206765613	0.417173947180526	20	20	0.50384228199432	0.742134576920249
LjRoot230	Genotype	nsp2	0.559678409995905	0.820403380039677	20	13	0.505511958192054	0.742134576920249
LjRoot1	Genotype	symrk	-0.296261910484663	0.440973847244569	20	19	0.511903961208747	0.747233760968347
G9_LjRoot131	Genotype	nsp1	0.464418055354998	0.695435613360735	20	8	0.514400052840529	0.747233760968347
LjRoot152	Genotype	ccamk	0.61234349988984	0.959638257917225	20	10	0.533031007452735	0.768320788652173
LjRoot230	Genotype	symrk	-0.52161728669753	0.820403380039678	20	13	0.534484026888468	0.768320788652173
LjRoot149	Genotype	symrk	0.249191070438766	0.395302829013792	20	20	0.537931841648991	0.769270405674205
LjRoot288	Genotype	nsp1	0.358463496620055	0.577270011514524	20	4	0.543945011316949	0.773859913007619
LjRoot71	Genotype	nsp2	0.8391453579153	1.42135418510325	20	20	0.563722549130602	0.791645299850718
G35_LjRoot145	Genotype	nsp2	0.447556380971237	0.760696264420089	20	16	0.565051174168809	0.791645299850718
LjRoot257	Genotype	symrk	-0.299556673248378	0.504593117697503	20	6	0.561585926299335	0.791645299850718
LjRoot240	Genotype	symrk	-0.330745782244277	0.578823330914492	20	18	0.576183882034254	0.803165411320475
G6_LjRoot130	Genotype	symrk	0.160904624670272	0.295101529091062	20	20	0.59359604148685	0.82327893191141
G16_LjRoot125	Genotype	nsp1	0.286526321283669	0.551643066348538	20	20	0.611057324779373	0.843259108195534
LjRoot295	Genotype	nsp1	-0.373846494142018	0.741411128268785	20	18	0.621420777913045	0.853294202507465
LjRoot223	Genotype	nsp2	0.746949070669318	1.49820815549466	20	20	0.625319392384535	0.853533355000202
LjRoot230	Genotype	nsp1	-0.406090376866664	0.820403380039678	20	13	0.62777996762696	0.853533355000202
LjRoot3	Genotype	nsp1	-0.225001099182725	0.463139885297223	20	20	0.634117281857694	0.857923381336881
LjRoot122	Genotype	nsp1	-0.445586039304479	0.930792930481273	20	20	0.639043496206275	0.86037075586796
LjRoot229	Genotype	nsp1	0.300786746554574	0.636631784802081	20	19	0.643395044600002	0.862024428687381
LjRoot277	Genotype	symrk	-0.248470083620092	0.543335864800915	20	16	0.654005442232325	0.86366268926374
LjRoot220	Genotype	nsp1	0.463091728834005	1.01027559006667	20	10	0.653249250989636	0.86366268926374
G31_LjRoot101	Genotype	ccamk	-0.178495554840608	0.389792686472977	20	3	0.653570310968051	0.86366268926374
LjRoot240	Genotype	nsp2	0.257511225146237	0.578823330914492	20	18	0.662753623079909	0.871047618905024
LjRoot220	Genotype	nsp2	-0.444643342263135	1.01027559006667	20	10	0.666125362100195	0.871329857533905
LjRoot288	Genotype	nsp2	0.250000000000003	0.577270011514524	20	4	0.671124501628001	0.873728124760982
G32_LjRoot291	Genotype	ccamk	0.113735901825793	0.272845580555222	20	20	0.682691757137998	0.881442598947477
LjRoot237	Genotype	symrk	-0.142563222296977	0.346571606400255	20	20	0.686631010049665	0.881442598947477
G30_LjRoot2	Genotype	ccamk	-0.177503406689413	0.430843850164689	20	20	0.686173938960572	0.881442598947477
LjRoot259	Genotype	nsp2	0.167441935477525	0.437211390081953	20	20	0.707109463427998	0.892157134904035
LjRoot17	Genotype	symrk	-0.253544869677844	0.680748007248957	20	20	0.714767317100995	0.892157134904035
LjRoot17	Genotype	nsp2	-0.241878588795242	0.680748007248957	20	20	0.727302012150028	0.892157134904035
LjRoot18	Genotype	symrk	0.307599491501834	0.782007094359601	20	20	0.699598044807732	0.892157134904035
LjRoot122	Genotype	symrk	0.3374371318915	0.930792930481273	20	20	0.722015788755112	0.892157134904035
LjRoot122	Genotype	nsp2	0.331784739477947	0.930792930481273	20	20	0.726464974326181	0.892157134904035
G22_LjRoot238	Genotype	ccamk	-0.164099823603997	0.436626936800734	20	20	0.712301381555984	0.892157134904035
LjRoot1	Genotype	nsp1	-0.167866471243372	0.440973847244569	20	19	0.708783454348884	0.892157134904035
LjRoot277	Genotype	nsp2	0.193727752034112	0.543335864800915	20	16	0.726392640236095	0.892157134904035
LjRoot257	Genotype	ccamk	0.19522728757675	0.504593117697503	20	6	0.704263620342108	0.892157134904035
G16_LjRoot125	Genotype	symrk	-0.187124099936723	0.551643066348538	20	20	0.73915225025551	0.893666160024407
G16_LjRoot125	Genotype	nsp2	0.185382633553627	0.551643066348538	20	20	0.741483879150686	0.893666160024407
G29_LjRoot226	Genotype	symrk	0.0967118439882267	0.284037330435549	20	20	0.738209356877064	0.893666160024407
G7_LjRoot117	Genotype	nsp2	0.248418786911076	0.738822599643339	20	20	0.741350390906605	0.893666160024407
G29_LjRoot226	Genotype	nsp2	0.0854019213123799	0.284037330435549	20	20	0.767792304504282	0.918081554386722
LjRoot11	Genotype	symrk	-0.177753158304376	0.592774166342546	20	20	0.768394344432365	0.918081554386722
LjRoot82	Genotype	nsp2	0.128300215361674	0.458646700559113	20	20	0.783500265971402	0.932095144000461
LjRoot220	Genotype	ccamk	-0.271960244653357	1.01027559006667	20	10	0.791447912468257	0.93750911519845
LjRoot296	Genotype	nsp2	-0.200723256455576	0.762277136891705	20	17	0.795886292844892	0.938737678740129
LjRoot196	Genotype	ccamk	0.162579025637265	0.67922436802941	20	20	0.814066383274486	0.949750232586476
LjRoot237	Genotype	nsp2	0.0791529192573267	0.346571606400255	20	20	0.822428643435391	0.949750232586476
LjRoot229	Genotype	symrk	0.15039279973318	0.636631784802081	20	19	0.816448024902775	0.949750232586476
LjRoot261	Genotype	nsp2	0.160834380371373	0.701559338286523	20	7	0.821769024373748	0.949750232586476
LjRoot231	Genotype	nsp1	0.0719404141499639	0.312516401249286	20	3	0.821048378601613	0.949750232586476
LjRoot196	Genotype	symrk	-0.132964335646308	0.67922436802941	20	20	0.847425965286357	0.958962086638122
G12_LjRoot70	Genotype	ccamk	0.152481862475569	0.79322888677452	20	12	0.85014080266388	0.958962086638122
LjRoot240	Genotype	nsp1	-0.107818679999191	0.578823330914492	20	18	0.854727077220935	0.958962086638122
LjRoot30	Genotype	nsp2	-0.13066082547417	0.700087635352642	20	18	0.85444762277012	0.958962086638122
G9_LjRoot131	Genotype	nsp2	-0.132492563664259	0.695435613360735	20	8	0.851458239720841	0.958962086638122
G15_LjRoot29	Genotype	symrk	-0.178098013361329	0.927669315557572	20	12	0.850329283794482	0.958962086638122
LjRoot220	Genotype	symrk	-0.209856185046299	1.01027559006667	20	10	0.838240152433752	0.958962086638122
G11_LjRoot25	Genotype	ccamk	0.0875307366374208	0.497573816369331	20	20	0.862713556630678	0.962464353877255
LjRoot227	Genotype	nsp1	-0.0940578950253815	0.554507853125236	20	20	0.867572229880572	0.962464353877255
LjRoot285	Genotype	symrk	0.141435030874123	0.838535169566438	20	16	0.868310232302306	0.962464353877255
G31_LjRoot101	Genotype	symrk	-0.0627943030634328	0.389792686472977	20	3	0.874166948084055	0.965080310684796
G7_LjRoot117	Genotype	symrk	0.11495383898068	0.738822599643339	20	20	0.87843025824741	0.965923311857709
G9_LjRoot131	Genotype	symrk	-0.101613859432907	0.695435613360735	20	8	0.885775830906302	0.97013543384976
